"country_id","season","stage","match_api_id","home_team_api_id","away_team_api_id","Goal_Diff_Home_10.Games","Goal_Diff_away_10.Games","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","PSH","PSD","PSA","WHH","WHD","WHA","SJH","SJD","SJA","VCH","VCD","VCA","GBH","GBD","GBA","BSH","BSD","BSA","buildUpPlaySpeed_home","buildUpPlaySpeedClass_home","buildUpPlayDribblingClass_home","buildUpPlayPassing_home","buildUpPlayPassingClass_home","buildUpPlayPositioningClass_home","chanceCreationPassing_home","chanceCreationPassingClass_home","chanceCreationCrossing_home","chanceCreationCrossingClass_home","chanceCreationShooting_home","chanceCreationShootingClass_home","chanceCreationPositioningClass_home","defencePressure_home","defencePressureClass_home","defenceAggression_home","defenceAggressionClass_home","defenceTeamWidth_home","defenceTeamWidthClass_home","defenceDefenderLineClass_home","buildUpPlaySpeed1_away","buildUpPlaySpeedClass1_away","buildUpPlayDribblingClass1_away","buildUpPlayPassing1_away","buildUpPlayPassingClass1_away","buildUpPlayPositioningClass1_away","chanceCreationPassing1_away","chanceCreationPassingClass1_away","chanceCreationCrossing1_away","chanceCreationCrossingClass1_away","chanceCreationShooting1_away","chanceCreationShootingClass1_away","chanceCreationPositioningClass1_away","defencePressure1_away","defencePressureClass1_away","defenceAggression1_away","defenceAggressionClass1_away","defenceTeamWidth1_away","defenceTeamWidthClass1_away","defenceDefenderLineClass1_away","outcome"
1,"2012/2013",1,1223980,9998,1773,-2,-5,38,41,4.33,1.75,3.7,4.2,1.8,3.2,3.7,1.73,3.4,4.33,1.83,3.79,4.63,1.73,3.5,4.33,1.73,3.6,4.5,1.8,3.6,4.5,1.75,3.7,4.2,1.8,3.5,4,50,"Balanced","Little",50,"Mixed","Organised",55,"Normal",48,"Normal",46,"Normal","Organised",46,"Medium",45,"Press",47,"Normal","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","1"
1,"2012/2013",3,1224001,9991,1773,13,-8,20,56,8.5,1.35,4.5,7.25,1.35,4.2,7,1.33,4.5,8,1.36,5.45,9.51,1.3,4.8,8.5,1.36,4.5,8,1.33,5.25,9,1.35,4.5,7.25,1.36,4.75,7,70,"Fast","Little",65,"Mixed","Organised",60,"Normal",50,"Normal",60,"Normal","Organised",45,"Medium",50,"Press",40,"Normal","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","3"
1,"2012/2013",8,1224044,9994,1773,9,-8,30,46,5.75,1.57,3.6,5.5,1.55,3.7,5,1.57,3.6,5.5,1.61,4.12,6,1.6,3.75,5,1.57,3.8,5.8,1.57,4,6,1.57,3.6,5.5,1.62,3.75,5,60,"Balanced","Little",60,"Mixed","Organised",50,"Normal",40,"Normal",50,"Normal","Organised",65,"Medium",65,"Press",70,"Wide","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","3"
1,"2012/2013",10,1224058,9986,1773,-13,-8,54,39,3.4,2.15,3.3,3,2.1,3.2,3.1,2.2,3.25,3,2.19,3.63,3.34,2.2,3.2,3.1,2.1,3.3,3.3,2.2,3.5,3.3,2.15,3.3,3,2.1,3.3,3.1,40,"Balanced","Little",50,"Mixed","Organised",45,"Normal",43,"Normal",60,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","2"
1,"2012/2013",12,1224074,9993,1773,11,-4,38,44,4,1.83,3.5,3.7,1.8,3.2,4,1.8,3.5,3.8,1.86,4.04,4.08,1.83,3.4,4,1.83,3.6,4,1.83,3.9,4,1.83,3.5,3.7,1.83,3.4,3.8,35,"Balanced","Little",35,"Mixed","Organised",45,"Normal",40,"Normal",50,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","2"
1,"2012/2013",14,1224088,9985,1773,17,-2,30,46,5.5,1.6,3.6,5,1.6,3.6,4.8,1.53,3.8,5.5,1.56,4.46,6.13,1.57,3.8,5,1.57,4,5.5,1.55,4.3,6,1.6,3.6,5,1.57,3.8,5,53,"Balanced","Little",40,"Mixed","Organised",55,"Normal",55,"Normal",65,"Normal","Organised",70,"High",70,"Double",65,"Normal","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","1"
1,"2012/2013",17,1224113,9987,1773,19,-4,30,47,5.5,1.55,4.1,4.75,1.5,3.9,5.4,1.53,3.8,5.5,1.56,4.58,5.79,1.5,4,5.5,1.53,4,6,1.55,4.5,6,1.55,4.1,4.75,1.57,3.75,5.5,45,"Balanced","Little",45,"Mixed","Organised",50,"Normal",35,"Normal",60,"Normal","Organised",70,"High",65,"Press",70,"Wide","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","3"
1,"2012/2013",19,1224134,9984,1773,-1,-3,52,40,3.6,2,3.25,3.4,1.9,3.2,3.6,2,3.4,3.4,1.99,3.89,3.68,2,3.5,3.3,2,3.4,3.6,2,3.8,3.6,2,3.25,3.4,2,3.4,3.3,45,"Balanced","Little",35,"Mixed","Organised",70,"Risky",45,"Normal",55,"Normal","Organised",65,"Medium",60,"Press",70,"Wide","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","3"
1,"2012/2013",22,1224155,10000,1773,6,3,30,46,5.5,1.6,3.75,4.75,1.55,3.7,5,1.61,3.6,4.33,1.6,4.35,5.75,1.6,3.8,5,1.57,4,5.25,1.6,4.2,5.5,1.6,3.75,4.75,1.62,3.75,5,65,"Balanced","Little",60,"Mixed","Organised",60,"Normal",40,"Normal",50,"Normal","Organised",70,"High",60,"Press",70,"Wide","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","1"
1,"2012/2013",26,1224183,8342,1773,26,2,23,56,6.5,1.4,4.6,6,1.4,4,6.5,1.4,3.75,7,1.41,5.08,8.01,1.4,4.33,7,1.4,4.5,7.5,1.4,4.8,8,1.4,4.6,6,1.4,4.33,6.5,35,"Balanced","Little",40,"Mixed","Organised",45,"Normal",50,"Normal",45,"Normal","Organised",60,"Medium",70,"Double",70,"Wide","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","1"
1,"2012/2013",28,1224205,8203,1773,-3,0,34,41,5.25,1.67,3.5,4.6,1.65,3.5,4.5,1.66,3.5,4.5,1.7,4.04,5.17,1.65,3.75,4.6,1.73,3.6,4.8,1.67,3.9,5,1.67,3.5,4.6,1.7,3.6,4.5,65,"Balanced","Little",60,"Mixed","Organised",50,"Normal",40,"Normal",50,"Normal","Organised",60,"Medium",70,"Double",60,"Normal","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","2"
1,"2012/2013",30,1224220,8571,1773,9,1,42,41,3.8,1.85,3.4,3.75,1.8,3.2,4,1.83,3.4,3.5,1.89,3.74,4.25,1.83,3.3,4,1.9,3.4,4,1.87,3.7,4,1.85,3.4,3.75,1.91,3.4,3.75,50,"Balanced","Little",60,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",60,"Medium",60,"Press",65,"Normal","Cover",52,"Balanced","Little",50,"Mixed","Organised",50,"Normal",53,"Normal",54,"Normal","Organised",43,"Medium",44,"Press",50,"Normal","Cover","3"
17642,"2012/2013",2,1256220,10215,2033,0,3,52,39,3.6,2.05,3.1,3.7,2.1,3,3.3,2,3,3.4,2.12,3.34,3.87,2.05,3.1,3.6,2.1,3.13,3.5,2.1,3.3,3.8,2.05,3.1,3.7,2.05,3.1,3.5,30,"Slow","Little",30,"Short","Organised",50,"Normal",60,"Normal",55,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","3"
17642,"2012/2013",4,1256300,10238,2033,-11,3,65,35,2.8,2.65,3.1,2.65,2.5,3,2.7,2.5,3,2.6,2.69,3.27,2.87,2.6,3,2.7,2.63,3.13,2.75,2.62,3.25,2.8,2.65,3.1,2.65,2.7,3.2,2.5,30,"Slow","Little",30,"Short","Organised",60,"Normal",50,"Normal",55,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","1"
17642,"2012/2013",6,1256473,10264,2033,15,3,23,48,9,1.4,4,8.75,1.4,3.9,7,1.36,4,7.5,1.41,4.72,9.26,1.4,4.2,7.5,1.4,4,8,1.4,4.6,9,1.4,4,8.75,1.4,4,7.5,30,"Slow","Little",30,"Short","Organised",55,"Normal",50,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","3"
17642,"2012/2013",8,1256552,6403,2033,1,2,43,40,3.8,2,3.1,3.9,2,2.9,3.7,1.91,3.2,3.4,1.98,3.54,4.16,2,3.2,3.6,2,3.3,3.75,1.95,3.5,4.1,2,3.1,3.9,2,3.25,3.5,30,"Slow","Little",30,"Short","Organised",50,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","3"
17642,"2012/2013",10,1256639,9772,2033,25,0,13,65,15,1.18,6.5,12.5,1.17,5.4,13,1.17,6,11,1.2,7.1,17.75,1.18,6,13,1.2,6,13,1.2,7,17,1.18,6.5,12.5,1.17,6.5,13,30,"Slow","Little",30,"Short","Free Form",50,"Normal",55,"Normal",65,"Normal","Free Form",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","1"
17642,"2012/2013",11,1256693,7844,2033,-3,-2,55,36,3.5,2.2,3.1,3.3,2.1,3,3.3,2.1,3,3.2,2.24,3.43,3.42,2.15,3.2,3.2,2.2,3.2,3.3,2.25,3.3,3.4,2.2,3.1,3.3,2.15,3.2,3.2,30,"Slow","Little",30,"Short","Organised",55,"Normal",55,"Normal",55,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","1"
17642,"2012/2013",13,1256744,7841,2033,6,-2,39,40,4.2,1.8,3.3,4.5,1.9,3,4,1.8,3.2,4,1.83,3.58,5.01,1.83,3.25,4.2,1.83,3.3,4.33,1.8,3.4,4.8,1.8,3.3,4.5,1.83,3.3,3.75,30,"Slow","Little",30,"Short","Organised",45,"Normal",55,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","2"
17642,"2012/2013",15,1256836,10212,2033,10,-2,42,39,4,1.87,3.25,4.2,1.85,3.1,4,1.9,3.2,3.6,2.01,3.41,4.19,2,3.1,3.75,1.95,3.3,4,2,3.4,4.1,1.87,3.25,4.2,1.91,3.25,3.8,30,"Slow","Little",30,"Short","Organised",55,"Normal",50,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","1"
17642,"2012/2013",20,1256279,10214,2033,4,-5,38,40,4.5,1.75,3.4,4.6,1.75,3.2,4.3,1.72,3.25,4.33,1.81,3.68,4.89,1.75,3.4,4.5,1.8,3.4,4.8,1.8,3.6,4.8,1.75,3.4,4.6,1.75,3.4,4.5,45,"Balanced","Little",30,"Short","Organised",60,"Normal",55,"Normal",50,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","1"
17642,"2012/2013",24,1256493,10211,2033,-14,-7,58,36,3.2,2.25,3.1,3.2,2.2,3,3.1,2.25,3.2,3.1,2.26,3.37,3.42,2.3,3.1,3,2.3,3.13,3.13,2.25,3.3,3.4,2.25,3.1,3.2,2.25,3.2,3,48,"Balanced","Little",46,"Mixed","Free Form",50,"Normal",50,"Normal",57,"Normal","Organised",47,"Medium",55,"Press",53,"Normal","Cover",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","2"
17642,"2012/2013",27,1256710,9764,2033,3,-5,58,37,3.1,2.4,3,3,2.3,2.9,3,2.25,3.25,3.1,2.37,3.33,3.25,2.2,3.3,3,2.3,3.2,3,2.3,3.3,3.2,2.4,3,3,2.3,3.2,2.88,46,"Balanced","Little",41,"Mixed","Organised",54,"Normal",52,"Normal",46,"Normal","Organised",39,"Medium",57,"Press",53,"Normal","Cover",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","1"
17642,"2012/2013",29,1256838,9768,2033,20,-7,27,46,7,1.5,3.8,6.5,1.5,3.7,6,1.4,3.75,7,1.57,4.02,6.9,1.53,3.8,5.5,1.53,3.75,6.25,1.55,4,7,1.5,3.8,6.5,1.5,3.6,6.5,30,"Slow","Little",30,"Short","Organised",55,"Normal",60,"Normal",55,"Normal","Free Form",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",45,"Balanced","Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover","1"
4769,"2012/2013",2,1216824,8521,4087,7,4,60,34,3.2,2.35,3,3.2,2.25,3.1,3,2.25,2.8,3.1,2.55,3.1,3.27,2.25,3.2,3.2,2.4,3,3.25,2.5,3.12,3.25,2.35,3,3.2,2.38,3,3.2,50,"Balanced","Little",40,"Mixed","Organised",30,"Safe",40,"Normal",60,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",4,1216841,8576,4087,-10,5,61,36,3,2.25,3.1,3.3,2.3,3.1,2.85,2.4,2.9,2.75,2.41,3.16,3.41,2.4,3.2,3,2.5,3.13,3,2.45,3.12,3.3,2.25,3.1,3.3,2.5,3.1,2.88,60,"Balanced","Little",40,"Mixed","Organised",45,"Normal",35,"Normal",55,"Normal","Organised",30,"Deep",70,"Double",30,"Narrow","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",6,1216865,8592,4087,18,5,23,52,8,1.4,4.2,8.5,1.4,4.1,7,1.4,4.33,9,1.42,4.6,9.5,1.4,4.33,8.5,1.4,4.33,9,1.4,4.6,9.5,1.4,4.2,8.5,1.36,4.5,8.5,55,"Balanced","Little",45,"Mixed","Organised",70,"Risky",65,"Normal",70,"Lots","Free Form",65,"Medium",70,"Double",65,"Normal","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",8,1216885,10249,4087,20,4,34,40,5.5,1.7,3.4,5.25,1.75,3.4,4.65,1.62,3.5,6,1.69,3.64,6.29,1.67,3.5,5.5,1.67,3.6,5.5,1.7,3.6,6.25,1.7,3.4,5.25,1.7,3.6,5,35,"Balanced","Little",35,"Mixed","Organised",55,"Normal",35,"Normal",70,"Lots","Organised",70,"High",70,"Double",70,"Wide","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","2"
4769,"2012/2013",10,1216908,9874,4087,-4,3,63,36,2.88,2.4,3.2,3.2,2.3,3.2,3,2.4,3.1,3.1,2.54,3.13,3.2,2.3,3.2,3.2,2.4,3.12,3,2.5,3.12,3.12,2.4,3.2,3.2,2.5,3.1,2.88,66,"Balanced","Little",70,"Long","Organised",35,"Normal",40,"Normal",50,"Normal","Organised",65,"Medium",30,"Contain",65,"Normal","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",12,1216926,9837,4087,4,0,56,35,3.5,2.15,3.1,3.5,2.1,3.15,3.45,2.05,3.25,3.75,2.28,3.31,3.53,2.3,3.1,3.3,2.1,3.2,3.4,2.2,3.2,3.6,2.15,3.1,3.5,2.2,3.2,3.4,35,"Balanced","Little",50,"Mixed","Organised",65,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","2"
4769,"2012/2013",14,1216946,9851,4087,6,0,34,41,5.5,1.67,3.4,5.75,1.6,3.6,5.6,1.62,3.75,5.5,1.7,3.7,5.97,1.73,3.3,5.5,1.67,3.6,5.25,1.7,3.7,5.75,1.67,3.4,5.75,1.62,3.75,5.5,50,"Balanced","Little",45,"Mixed","Organised",70,"Risky",60,"Normal",60,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","2"
4769,"2012/2013",16,1216964,9847,4087,18,-2,16,61,13,1.22,5.75,13,1.22,5.5,12,1.22,6,13,1.25,6.33,15.5,1.25,5.5,12,1.25,6,11,1.25,6.25,15,1.22,5.75,13,1.25,6,11,50,"Balanced","Little",65,"Mixed","Organised",40,"Normal",65,"Normal",55,"Normal","Organised",70,"High",70,"Double",70,"Wide","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",18,1216983,9831,4087,12,-6,42,38,4.2,1.85,3.3,4.4,1.8,3.4,4.35,1.8,3.4,4.5,1.93,3.42,4.59,1.85,3.4,4.33,1.9,3.3,4.33,1.92,3.4,4.5,1.85,3.3,4.4,1.83,3.4,4.5,70,"Fast","Little",70,"Long","Organised",60,"Normal",30,"Little",65,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",19,1217000,9873,4087,7,-7,38,40,4.5,1.75,3.5,4.75,1.7,3.5,4.85,1.75,3.6,4.5,1.85,3.64,4.74,1.85,3.3,4.5,1.8,3.5,4.5,1.85,3.5,4.5,1.75,3.5,4.75,1.8,3.5,4.5,60,"Balanced","Little",70,"Long","Organised",50,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",55,"Press",30,"Narrow","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",21,1217017,9748,4087,18,-7,21,54,8.5,1.36,4.6,9,1.37,4.6,7.5,1.36,4.5,9,1.38,5.28,9.61,1.36,4.8,8.5,1.36,4.8,9,1.36,5.2,9.5,1.36,4.6,9,1.36,4.75,8.5,60,"Balanced","Little",40,"Mixed","Organised",70,"Risky",45,"Normal",70,"Lots","Organised",70,"High",60,"Press",70,"Wide","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","3"
4769,"2012/2013",23,1217032,7794,4087,-12,-5,69,35,2.63,2.6,3.2,2.75,2.6,3.2,2.6,2.62,3.1,2.75,2.89,3.31,2.65,2.6,3.1,2.8,2.6,3.13,2.75,2.8,3.25,2.7,2.6,3.2,2.75,2.7,3.1,2.7,40,"Balanced","Little",45,"Mixed","Organised",50,"Normal",35,"Normal",55,"Normal","Organised",70,"High",70,"Double",70,"Wide","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","3"
4769,"2012/2013",25,1217055,8689,4087,0,-4,39,39,4.5,1.83,3.5,4.33,1.8,3.4,4.35,1.8,3.4,4.5,1.96,3.59,4.28,1.91,3.4,4,1.83,3.5,4,1.95,3.5,4.4,1.83,3.5,4.33,1.85,3.5,4.2,45,"Balanced","Little",70,"Long","Organised",30,"Safe",50,"Normal",40,"Normal","Organised",70,"High",60,"Press",70,"Wide","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",27,1217080,9941,4087,6,-6,38,39,4.75,1.8,3.4,4.6,1.75,3.4,4.65,1.8,3.5,4.5,1.8,3.57,5.26,1.83,3.2,4.8,1.8,3.4,4.8,1.83,3.5,5.2,1.8,3.4,4.6,1.8,3.5,4.5,35,"Balanced","Little",70,"Long","Organised",45,"Normal",70,"Lots",35,"Normal","Organised",30,"Deep",45,"Press",30,"Narrow","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","3"
4769,"2012/2013",29,1217092,8639,4087,27,-5,24,47,8,1.45,4.1,7.5,1.45,4,7,1.44,4.33,7,1.47,4.42,8.5,1.5,3.6,8,1.44,4.33,7,1.45,4.4,8,1.45,4.1,7.5,1.44,4.2,7,70,"Fast","Little",60,"Mixed","Organised",50,"Normal",45,"Normal",55,"Normal","Organised",55,"Medium",70,"Double",55,"Normal","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","2"
4769,"2012/2013",31,1217118,9853,4087,8,-5,25,47,7.5,1.5,3.75,7.5,1.5,3.9,6.3,1.5,4.2,6.5,1.52,4.32,7.36,1.5,4,7,1.44,4,7.5,1.5,4.3,7.5,1.5,3.75,7.5,1.44,4.2,7.5,65,"Balanced","Little",65,"Mixed","Organised",55,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",33,1217134,8481,4087,-5,-7,55,35,3.6,2.1,3.1,3.75,2,3.2,3.75,2.15,3.1,3.6,2.14,3.36,3.83,2.2,3.3,3.3,2.1,3.13,3.5,2.15,3.3,3.7,2.1,3.1,3.75,2.15,3.2,3.5,65,"Balanced","Little",40,"Mixed","Organised",60,"Normal",70,"Lots",30,"Little","Organised",70,"High",70,"Double",70,"Wide","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",35,1217160,10242,4087,-3,-5,60,36,3,2.4,3.2,3,2.3,3.2,3,2.4,3.1,3,2.48,3.41,3.04,2.5,3,3,2.38,3.13,3,2.45,3.4,3.1,2.4,3.2,3,2.3,3.3,3,35,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",35,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
4769,"2012/2013",38,1217183,9827,4087,9,-5,43,38,4,1.91,3.3,4.1,1.9,3.3,3.7,1.95,3.25,4,1.93,3.5,4.55,2,3.2,4,1.9,3.3,4,1.93,3.5,4.1,1.91,3.3,4.1,2,3.25,3.75,70,"Fast","Little",35,"Mixed","Organised",70,"Risky",50,"Normal",70,"Lots","Organised",55,"Medium",70,"Double",70,"Wide","Offside Trap",35,"Balanced","Little",65,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover","1"
17642,"2012/2013",4,1256302,10214,6403,-5,-1,52,38,3.8,1.87,3.2,4.33,1.9,3.1,3.8,1.91,3.2,3.6,2.06,3.44,4.01,2,3.2,3.6,2.05,3.3,3.6,2.05,3.4,4,1.87,3.2,4.33,2,3.2,3.75,45,"Balanced","Little",30,"Short","Organised",60,"Normal",55,"Normal",50,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap",30,"Slow","Little",30,"Short","Organised",50,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap","3"
17642,"2012/2013",6,1256439,10238,6403,-6,0,64,37,2.75,2.6,3.1,2.7,2.7,3,2.5,2.6,3,2.5,2.8,3.29,2.71,2.7,3,2.6,2.75,3.12,2.62,2.75,3.25,2.7,2.6,3.1,2.7,2.62,3,2.6,30,"Slow","Little",30,"Short","Organised",60,"Normal",50,"Normal",55,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover",30,"Slow","Little",30,"Short","Organised",50,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap","3"
17642,"2012/2013",7,1256500,10211,6403,-4,-2,68,35,2.7,2.6,3,2.75,2.5,2.9,2.8,2.6,3,2.5,2.8,3.31,2.7,2.6,3,2.7,2.62,3.12,2.62,2.75,3.3,2.7,2.6,3,2.75,2.6,3.1,2.6,48,"Balanced","Little",46,"Mixed","Free Form",50,"Normal",50,"Normal",57,"Normal","Organised",47,"Medium",55,"Press",53,"Normal","Cover",30,"Slow","Little",30,"Short","Organised",50,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap","2"
